"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"35","山口県","35208","岩国市","352080105001","保津町一丁目","34.089088","132.206020","1","3"
"35","山口県","35208","岩国市","352080105002","保津町二丁目","34.084049","132.208918","1","3"
"35","山口県","35208","岩国市","352080106001","麻里布町一丁目","34.173033","132.224128","1","3"
"35","山口県","35208","岩国市","352080106002","麻里布町二丁目","34.169494","132.223496","1","3"
"35","山口県","35208","岩国市","352080106003","麻里布町三丁目","34.171507","132.222353","1","3"
"35","山口県","35208","岩国市","352080106004","麻里布町四丁目","34.172851","132.220976","1","3"
"35","山口県","35208","岩国市","352080106005","麻里布町五丁目","34.174294","132.222698","1","3"
"35","山口県","35208","岩国市","352080106006","麻里布町六丁目","34.170223","132.219653","1","3"
"35","山口県","35208","岩国市","352080106007","麻里布町七丁目","34.171603","132.218500","1","3"
"35","山口県","35208","岩国市","352080107001","三笠町一丁目","34.166632","132.225681","1","3"
"35","山口県","35208","岩国市","352080107002","三笠町二丁目","34.166301","132.226826","1","3"
"35","山口県","35208","岩国市","352080107003","三笠町三丁目","34.168994","132.229118","1","3"
"35","山口県","35208","岩国市","352080108000","御庄","34.157863","132.148572","1","1"
"35","山口県","35208","岩国市","352080109001","御庄一丁目","34.164682","132.148279","1","3"
"35","山口県","35208","岩国市","352080109002","御庄二丁目","34.167294","132.149830","1","3"
"35","山口県","35208","岩国市","352080109003","御庄三丁目","34.170750","132.154280","1","3"
"35","山口県","35208","岩国市","352080109004","御庄四丁目","34.169483","132.158322","1","3"
"35","山口県","35208","岩国市","352080109005","御庄五丁目","34.165363","132.152059","1","3"
"35","山口県","35208","岩国市","352080110001","海土路町一丁目","34.127778","132.186858","1","3"
"35","山口県","35208","岩国市","352080110002","海土路町二丁目","34.127756","132.193998","1","3"
"35","山口県","35208","岩国市","352080111001","南岩国町一丁目","34.135813","132.204125","1","3"
"35","山口県","35208","岩国市","352080111002","南岩国町二丁目","34.136022","132.190624","1","3"
"35","山口県","35208","岩国市","352080111003","南岩国町三丁目","34.129839","132.199588","1","3"
"35","山口県","35208","岩国市","352080111004","南岩国町四丁目","34.127636","132.198810","1","3"
"35","山口県","35208","岩国市","352080111005","南岩国町五丁目","34.125729","132.199225","1","3"
"35","山口県","35208","岩国市","352080112001","室の木町一丁目","34.169989","132.214521","1","3"
"35","山口県","35208","岩国市","352080112002","室の木町二丁目","34.172702","132.212133","1","3"
"35","山口県","35208","岩国市","352080112003","室の木町三丁目","34.171116","132.204480","1","3"
"35","山口県","35208","岩国市","352080112004","室の木町四丁目","34.166553","132.203827","1","3"
"35","山口県","35208","岩国市","352080112005","室の木町五丁目","34.167975","132.200749","1","3"
"35","山口県","35208","岩国市","352080113000","持国","34.168509","132.138409","1","1"
"35","山口県","35208","岩国市","352080114001","元町一丁目","34.171230","132.226972","1","3"
"35","山口県","35208","岩国市","352080114002","元町二丁目","34.171610","132.228310","1","3"
"35","山口県","35208","岩国市","352080114003","元町三丁目","34.171871","132.229504","1","3"
"35","山口県","35208","岩国市","352080114004","元町四丁目","34.170330","132.231766","1","3"
"35","山口県","35208","岩国市","352080115001","門前町一丁目","34.149124","132.212608","1","3"
"35","山口県","35208","岩国市","352080115002","門前町二丁目","34.146625","132.212296","1","3"
"35","山口県","35208","岩国市","352080115003","門前町三丁目","34.146647","132.215225","1","3"
"35","山口県","35208","岩国市","352080115004","門前町四丁目","34.144780","132.217648","1","3"
"35","山口県","35208","岩国市","352080115005","門前町五丁目","34.143742","132.216006","1","3"
"35","山口県","35208","岩国市","352080116001","山手町一丁目","34.170888","132.216269","1","3"
"35","山口県","35208","岩国市","352080116002","山手町二丁目","34.169115","132.211048","1","3"
"35","山口県","35208","岩国市","352080116003","山手町三丁目","34.162342","132.205854","1","3"
"35","山口県","35208","岩国市","352080116004","山手町四丁目","34.160980","132.203513","1","3"
"35","山口県","35208","岩国市","352080117001","横山一丁目","34.166868","132.175818","1","3"
"35","山口県","35208","岩国市","352080117002","横山二丁目","34.168464","132.176799","1","3"
"35","山口県","35208","岩国市","352080117003","横山三丁目","34.173808","132.178414","1","3"
"35","山口県","35208","岩国市","352080118000","由宇町神東","34.020177","132.217586","1","1"
"35","山口県","35208","岩国市","352080119001","由宇町千鳥ヶ丘一丁目","34.034433","132.213028","1","3"
"35","山口県","35208","岩国市","352080119002","由宇町千鳥ヶ丘二丁目","34.032662","132.212395","1","3"
"35","山口県","35208","岩国市","352080119003","由宇町千鳥ヶ丘三丁目","34.032544","132.210336","1","3"
"35","山口県","35208","岩国市","352080120001","由宇町中央一丁目","34.046032","132.211803","1","3"
"35","山口県","35208","岩国市","352080120002","由宇町中央二丁目","34.045063","132.209267","1","3"
"35","山口県","35208","岩国市","352080121001","由宇町港一丁目","34.044643","132.214723","1","3"
"35","山口県","35208","岩国市","352080121002","由宇町港二丁目","34.045311","132.217065","1","3"
"35","山口県","35208","岩国市","352080121003","由宇町港三丁目","34.046309","132.218565","1","3"
"35","山口県","35208","岩国市","352080122001","由宇町南沖一丁目","34.040954","132.215928","1","3"
"35","山口県","35208","岩国市","352080122002","由宇町南沖二丁目","34.038193","132.218308","1","3"
"35","山口県","35208","岩国市","352080122003","由宇町南沖三丁目","34.038795","132.216311","1","3"
"35","山口県","35208","岩国市","352080123001","由宇町南一丁目","34.041246","132.213974","1","3"
"35","山口県","35208","岩国市","352080123004","由宇町南四丁目","34.040666","132.209296","1","3"
"35","山口県","35208","岩国市","352080123005","由宇町南五丁目","34.040770","132.206899","1","3"
"35","山口県","35208","岩国市","352080124000","由宇町由宇崎","34.036805","132.216342","1","1"
"35","山口県","35208","岩国市","352080126000","玖珂町","34.094559","132.081085","1","1"
"35","山口県","35208","岩国市","352080127000","周東町獺越","34.127600","132.003745","1","1"
"35","山口県","35208","岩国市","352080128000","周東町上久原","34.078047","132.063880","1","1"
"35","山口県","35208","岩国市","352080129000","周東町上須通","34.091107","131.986683","1","1"
"35","山口県","35208","岩国市","352080130000","周東町川上","34.107573","132.049431","1","1"
"35","山口県","35208","岩国市","352080131000","周東町差川","34.084824","132.034432","1","1"
"35","山口県","35208","岩国市","352080132000","周東町下久原","34.089268","132.047904","1","1"
"35","山口県","35208","岩国市","352080133000","周東町下須通","34.093150","132.015694","1","1"
"35","山口県","35208","岩国市","352080134000","周東町祖生","34.071376","132.117728","1","1"
"35","山口県","35208","岩国市","352080135000","周東町田尻","34.025340","132.058965","1","1"
"35","山口県","35208","岩国市","352080136000","周東町中山","34.028748","132.042704","1","1"
"35","山口県","35208","岩国市","352080137000","周東町西長野","34.090910","132.034216","1","1"
"35","山口県","35208","岩国市","352080138000","周東町用田","34.082185","132.051054","1","1"
"35","山口県","35208","岩国市","352080139001","由宇町北一丁目","34.049349","132.210968","0","3"
"35","山口県","35208","岩国市","352080139002","由宇町北二丁目","34.048376","132.209001","0","3"
"35","山口県","35208","岩国市","352080139003","由宇町北三丁目","34.047174","132.206731","0","3"
"35","山口県","35208","岩国市","352080139004","由宇町北四丁目","34.046171","132.203475","0","3"
"35","山口県","35208","岩国市","352080139005","由宇町北五丁目","34.046003","132.198747","0","3"
"35","山口県","35208","岩国市","352080139006","由宇町北六丁目","34.049383","132.206122","0","3"
"35","山口県","35208","岩国市","352080139007","由宇町北七丁目","34.049866","132.213726","0","3"
"35","山口県","35208","岩国市","352080123003","由宇町南三丁目","34.040831","132.211954","1","3"
"35","山口県","35208","岩国市","352080123002","由宇町南二丁目","34.042698","132.211857","1","3"
"35","山口県","35208","岩国市","352080125000","由宇町","34.034734","132.193382","1","1"
"35","山口県","35208","岩国市","352080122004","由宇町南沖四丁目","34.037464","132.214440","1","3"
"35","山口県","35208","岩国市","352080140001","愛宕町一丁目","34.144451","132.201949","0","0"
"35","山口県","35210","光市","352100001000","大字牛島","33.858628","132.009807","1","1"
"35","山口県","35210","光市","352100002000","大字室積村","33.923928","131.994040","1","1"
"35","山口県","35210","光市","352100003000","室積東ノ庄","33.930955","131.980878","1","1"
"35","山口県","35210","光市","352100004000","室積市延","33.934851","131.978934","1","1"
"35","山口県","35210","光市","352100005000","室積西ノ庄","33.935779","131.974665","1","1"
"35","山口県","35210","光市","352100006000","室積沖田","33.933308","131.975065","1","1"
"35","山口県","35210","光市","352100007000","室積神田","33.931373","131.976309","1","1"
"35","山口県","35210","光市","352100008001","室積一丁目","33.931208","131.973104","1","3"
"35","山口県","35210","光市","352100008002","室積二丁目","33.930064","131.975016","1","3"
"35","山口県","35210","光市","352100008003","室積三丁目","33.929182","131.971431","1","3"
"35","山口県","35210","光市","352100008004","室積四丁目","33.931213","131.970031","1","3"
